TEST_CNT,CENTER_NM,AGE_GBN,TEST_GBN,TEST_AGE,INPUT_GBN,CERT_GBN,TEST_YMD,TEST_SEX
2,전주,노인,일반,65,인바디,1등급,20190207,M
1,전주,성인,일반,64,인바디,참가증,20190207,F
8,순천,성인,일반,63,인바디,참가증,20190207,M
1,순천,성인,일반,62,인바디,참가증,20190207,F
2,금천,노인,일반,69,관리자,3등급,20190208,M
1,KSPO송파,성인,일반,61,인바디,3등급,20190208,M
1,금천,노인,일반,71,관리자,3등급,20190208,M
2,천안,노인,출장,67,관리자,3등급,20190208,F
1,천안,노인,일반,69,관리자,3등급,20190208,M
1,원주,성인,일반,48,인바디,참가증,20190208,F
1,노원,노인,일반,65,인바디,3등급,20190208,F
1,연수,성인,일반,61,관리자,참가증,20190208,F
2,안동,성인,일반,26,관리자,참가증,20190208,M
1,연수,성인,일반,53,관리자,참가증,20190208,F
1,증평,노인,일반,72,관리자,2등급,20190209,M
1,KSPO송파,노인,일반,71,관리자,3등급,20190209,M
5,증평,노인,일반,69,관리자,3등급,20190211,F
1,노원,성인,출장,61,관리자,참가증,20190211,M
1,충주,노인,일반,73,관리자,참가증,20190211,F
3,사천,성인,일반,38,인바디,참가증,20190211,F
1,노원,성인,출장,58,관리자,3등급,20190211,F
4,증평,성인,일반,60,관리자,참가증,20190211,F
5,노원,노인,출장,68,관리자,참가증,20190211,M
1,세종,성인,일반,49,관리자,참가증,20190211,M
1,달서,청소년,일반,18,인바디,참가증,20190211,F
2,동구(광주),노인,일반,69,관리자,참가증,20190211,M
3,동구(광주),노인,일반,66,관리자,3등급,20190211,M
4,순천,성인,일반,52,인바디,3등급,20190211,F
2,증평,노인,일반,71,관리자,2등급,20190212,F
1,금천,노인,일반,77,관리자,2등급,20190212,M
2,노원,노인,출장,68,관리자,3등급,20190212,M
2,KSPO송파,성인,출장,54,관리자,참가증,20190212,F
1,춘천,노인,출장,72,관리자,3등급,20190212,F
1,순천,성인,일반,22,인바디,2등급,20190212,F
1,청주,성인,일반,61,인바디,2등급,20190212,F
4,증평,성인,일반,62,관리자,참가증,20190212,F
3,사천,성인,일반,35,관리자,참가증,20190212,F
3,동구(광주),성인,일반,56,관리자,1등급,20190212,M
1,KSPO송파,노인,일반,76,인바디,2등급,20190212,F
13,곡성,노인,일반,73,관리자,참가증,20190212,F
1,곡성,노인,일반,75,관리자,3등급,20190212,F
1,춘천,노인,출장,68,관리자,2등급,20190212,F
1,춘천,노인,출장,74,관리자,2등급,20190212,F
2,달서,노인,일반,68,인바디,2등급,20190212,M
1,연수,성인,출장,54,관리자,참가증,20190212,M
1,연수,성인,출장,62,관리자,2등급,20190212,M
3,동구(광주),성인,일반,39,관리자,참가증,20190212,M
1,청주,성인,일반,54,인바디,3등급,20190212,F
12,순천,노인,일반,74,인바디,참가증,20190213,F
1,노원,성인,일반,62,인바디,2등급,20190213,M
3,KSPO송파,성인,출장,48,관리자,3등급,20190213,F
1,춘천,노인,출장,73,관리자,참가증,20190213,M
10,곡성,노인,일반,76,관리자,참가증,20190213,F
16,곡성,노인,일반,81,관리자,2등급,20190213,M
1,금천,노인,일반,72,관리자,2등급,20190213,M
1,곡성,성인,일반,55,관리자,참가증,20190213,F
1,성남,노인,일반,72,인바디,2등급,20190213,M
1,동구(광주),성인,일반,20,관리자,참가증,20190213,F
1,세종,노인,출장,66,관리자,3등급,20190213,F
1,KSPO송파,노인,일반,67,인바디,2등급,20190213,F
1,춘천,노인,출장,74,관리자,3등급,20190213,M
1,춘천,노인,출장,70,관리자,참가증,20190213,F
1,천안,노인,출장,70,관리자,3등급,20190213,M
1,춘천,노인,출장,67,관리자,참가증,20190213,F
1,춘천,성인,출장,63,관리자,참가증,20190213,F
1,연수,노인,일반,68,관리자,참가증,20190213,M
2,금천,성인,일반,59,관리자,참가증,20190213,F
4,KSPO송파,성인,출장,35,관리자,3등급,20190214,F
4,창원,성인,출장,63,관리자,참가증,20190214,F
2,창원,성인,출장,56,관리자,참가증,20190214,F
3,달서,성인,일반,61,인바디,참가증,20190214,F
2,원주,노인,일반,74,인바디,2등급,20190214,M
1,달서,성인,일반,38,인바디,참가증,20190214,F
1,순천,청소년,일반,16,인바디,참가증,20190214,F
1,순천,성인,일반,61,인바디,참가증,20190214,F
4,증평,성인,일반,58,관리자,참가증,20190214,F
1,세종,노인,출장,74,관리자,참가증,20190214,M
1,세종,노인,출장,70,관리자,3등급,20190214,F
1,충주,성인,일반,41,인바디,참가증,20190214,F
2,순천,노인,일반,68,인바디,참가증,20190214,M
1,세종,노인,출장,67,관리자,참가증,20190214,M
1,강릉,노인,출장,75,관리자,2등급,20190214,F
1,강릉,노인,출장,71,관리자,참가증,20190214,F
1,세종,노인,출장,78,관리자,2등급,20190214,F
2,증평,노인,일반,73,관리자,2등급,20190214,M
1,춘천,성인,일반,34,인바디,2등급,20190214,F
1,남원,성인,일반,35,관리자,참가증,20190214,F
1,KSPO송파,성인,일반,37,인바디,2등급,20190214,F
1,성남,노인,일반,65,인바디,참가증,20190214,F
1,청주,성인,일반,39,인바디,참가증,20190214,F
1,달서,노인,일반,65,인바디,참가증,20190215,F
1,금천,성인,일반,48,관리자,참가증,20190215,F
1,노원,성인,일반,49,인바디,참가증,20190215,F
1,연수,성인,일반,59,관리자,참가증,20190215,F
1,사천,청소년,출장,16,관리자,2등급,20190221,M
1,남구(울산),성인,일반,36,관리자,참가증,20190215,M
8,창원,성인,일반,64,관리자,참가증,20190215,F
1,전주,청소년,일반,15,관리자,3등급,20190215,F
1,전주,청소년,일반,15,관리자,2등급,20190215,M
6,증평,성인,일반,60,관리자,참가증,20190215,F
1,KSPO송파,노인,일반,77,인바디,참가증,20190216,M
1,연수,노인,일반,67,관리자,참가증,20190216,F
1,제주,성인,일반,51,관리자,3등급,20190216,F
1,강릉,노인,출장,65,관리자,3등급,20190217,M
1,강릉,노인,출장,74,관리자,2등급,20190217,F
1,남구(울산),성인,일반,39,인바디,3등급,20190218,M
1,성남,노인,일반,75,인바디,참가증,20190218,M
5,창원,성인,일반,61,관리자,참가증,20190218,F
1,춘천,노인,출장,70,관리자,참가증,20190218,F
1,춘천,노인,출장,65,관리자,2등급,20190218,F
1,춘천,노인,출장,66,관리자,참가증,20190218,M
1,영동,노인,출장,68,관리자,참가증,20190219,F
1,영동,노인,출장,70,관리자,3등급,20190219,F
8,동구(광주),노인,일반,77,관리자,1등급,20190219,M
3,달서,노인,일반,71,인바디,2등급,20190219,M
1,남구(울산),성인,일반,34,관리자,참가증,20190219,M
1,성남,노인,일반,76,인바디,참가증,20190219,M
1,노원,노인,출장,68,관리자,참가증,20190219,F
2,청주,성인,일반,19,인바디,참가증,20190219,M
1,안동,성인,출장,37,관리자,3등급,20190219,F
1,금천,노인,일반,73,관리자,참가증,20190219,M
1,청주,성인,일반,26,인바디,참가증,20190219,F
1,천안,성인,출장,43,관리자,참가증,20190219,M
1,나주,청소년,출장,13,관리자,참가증,20190219,M
1,나주,청소년,출장,13,관리자,참가증,20190219,M
2,연수,성인,일반,21,관리자,3등급,20190219,F
1,달서,성인,일반,45,인바디,참가증,20190219,F
1,청주,성인,일반,37,인바디,참가증,20190219,M
1,영동,노인,출장,86,관리자,참가증,20190220,F
1,노원,성인,일반,27,인바디,2등급,20190220,F
9,청주,노인,일반,72,인바디,2등급,20190221,F
2,노원,성인,출장,63,관리자,참가증,20190221,M
1,KSPO송파,노인,일반,74,관리자,참가증,20190221,M
2,노원,노인,출장,69,관리자,참가증,20190221,M
1,금천,노인,일반,65,관리자,2등급,20190221,F
2,청주,성인,일반,62,인바디,2등급,20190221,F
9,청주,성인,일반,56,인바디,3등급,20190221,F
4,증평,노인,일반,78,관리자,참가증,20190221,F
1,KSPO송파,노인,일반,73,관리자,3등급,20190221,F
1,사천,청소년,출장,17,관리자,2등급,20190220,M
1,사천,청소년,출장,17,관리자,참가증,20190220,M
1,사천,청소년,출장,17,관리자,2등급,20190220,M
1,사천,청소년,출장,18,관리자,참가증,20190220,M
1,사천,청소년,출장,17,관리자,1등급,20190220,M
1,사천,청소년,출장,17,관리자,2등급,20190221,M
1,사천,청소년,출장,17,관리자,3등급,20190221,F
1,사천,청소년,출장,17,관리자,1등급,20190220,M
1,사천,청소년,출장,17,관리자,3등급,20190220,M
1,사천,청소년,출장,17,관리자,2등급,20190220,M
9,청주,성인,일반,55,인바디,3등급,20190221,F
1,사천,청소년,출장,16,관리자,3등급,20190221,M
1,사천,청소년,출장,17,관리자,3등급,20190221,M
1,금천,노인,일반,76,관리자,3등급,20190215,M
2,KSPO송파,성인,출장,57,관리자,참가증,20190215,F
2,동구(광주),노인,일반,65,관리자,3등급,20190220,F
1,창원,성인,일반,47,관리자,3등급,20190220,F
2,동구(광주),성인,일반,32,관리자,참가증,20190220,F
1,노원,성인,일반,60,인바디,참가증,20190220,M
2,KSPO송파,노인,일반,73,인바디,참가증,20190220,M
10,금천,노인,일반,67,관리자,참가증,20190220,F
4,동구(광주),성인,일반,25,관리자,2등급,20190220,M
1,곡성,성인,일반,60,관리자,참가증,20190220,F
1,안동,성인,출장,47,관리자,3등급,20190220,F
1,안동,성인,출장,37,관리자,참가증,20190220,F
1,원주,성인,출장,59,관리자,참가증,20190220,F
1,동구(광주),성인,일반,59,관리자,참가증,20190221,M
1,동구(광주),성인,일반,57,관리자,참가증,20190221,F
17,청주,성인,일반,63,인바디,3등급,20190221,F
1,순천,노인,일반,73,인바디,참가증,20190221,M
2,연수,성인,일반,61,관리자,2등급,20190222,F
1,마포,노인,출장,66,관리자,참가증,20190222,M
1,마포,노인,출장,81,관리자,3등급,20190222,F
2,KSPO송파,노인,일반,73,인바디,3등급,20190222,M
1,마포,노인,출장,82,관리자,2등급,20190222,M
1,마포,노인,출장,71,관리자,참가증,20190222,F
10,청주,노인,일반,75,인바디,참가증,20190222,F
1,강릉,성인,출장,24,관리자,참가증,20190223,M
1,강릉,성인,출장,37,관리자,참가증,20190223,M
1,안동,노인,일반,65,관리자,2등급,20190225,F
3,마포,노인,출장,78,관리자,참가증,20190225,M
9,금천,성인,일반,61,관리자,3등급,20190225,F
2,제주,노인,일반,68,관리자,3등급,20190225,F
1,전주,성인,출장,46,관리자,참가증,20190225,M
4,순천,성인,일반,35,인바디,3등급,20190225,M
1,사천,청소년,출장,17,관리자,1등급,20190220,M
1,사천,청소년,출장,16,관리자,참가증,20190221,M
1,사천,청소년,출장,16,관리자,2등급,20190221,M
5,청주,성인,일반,55,인바디,2등급,20190222,F
1,남구(울산),성인,일반,31,관리자,참가증,20190222,M
1,남구(울산),성인,일반,34,관리자,3등급,20190222,M
3,달서,성인,일반,57,인바디,참가증,20190222,F
3,곡성,성인,일반,62,관리자,3등급,20190222,F
1,금천,성인,일반,47,관리자,3등급,20190222,M
1,춘천,성인,일반,64,인바디,참가증,20190222,F
2,청주,성인,일반,61,인바디,3등급,20190222,F
1,순천,성인,출장,19,관리자,참가증,20190222,M
1,노원,성인,출장,63,관리자,참가증,20190222,M
1,마포,노인,출장,75,관리자,참가증,20190222,M
1,마포,노인,출장,74,관리자,2등급,20190222,M
3,동구(광주),노인,일반,67,관리자,참가증,20190222,F
1,KSPO송파,노인,일반,74,인바디,2등급,20190222,M
1,마포,노인,출장,67,관리자,참가증,20190222,M
3,남구(울산),노인,출장,69,관리자,참가증,20190222,F
2,남구(울산),노인,출장,76,관리자,2등급,20190222,M
1,남구(울산),성인,출장,64,관리자,참가증,20190222,M
3,달서,노인,일반,68,인바디,3등급,20190222,F
2,세종,성인,일반,63,인바디,참가증,20190226,M
1,전주,성인,출장,56,관리자,참가증,20190226,M
4,청주,노인,일반,67,인바디,3등급,20190226,F
1,성남,노인,일반,65,관리자,참가증,20190226,M
3,노원,노인,일반,69,관리자,참가증,20190226,M
1,전주,성인,출장,56,관리자,참가증,20190226,M
1,동구(광주),노인,일반,65,관리자,참가증,20190227,F
1,나주,성인,출장,21,관리자,참가증,20190225,M
2,마포,노인,출장,77,관리자,2등급,20190225,M
1,나주,성인,출장,20,관리자,참가증,20190225,M
1,전주,성인,출장,55,관리자,참가증,20190225,M
1,전주,성인,출장,56,관리자,2등급,20190225,M
1,연수,성인,일반,62,관리자,1등급,20190225,M
4,청주,노인,일반,65,인바디,3등급,20190225,M
1,마포,노인,출장,86,관리자,참가증,20190225,F
1,전주,성인,출장,50,관리자,참가증,20190225,F
1,나주,성인,출장,21,관리자,3등급,20190225,M
1,나주,성인,출장,20,관리자,참가증,20190225,M
1,나주,성인,출장,51,관리자,참가증,20190225,M
1,나주,성인,출장,21,관리자,참가증,20190225,M
1,나주,성인,출장,20,관리자,참가증,20190225,M
1,나주,성인,출장,21,관리자,참가증,20190225,M
7,금천,성인,일반,64,관리자,참가증,20190225,F
1,전주,성인,출장,45,관리자,참가증,20190225,F
7,청주,성인,일반,56,인바디,1등급,20190225,F
15,청주,성인,일반,58,인바디,참가증,20190225,F
1,전주,성인,출장,47,관리자,참가증,20190225,F
1,순천,노인,일반,66,인바디,참가증,20190225,F
1,곡성,성인,일반,55,관리자,참가증,20190225,F
2,마포,노인,출장,70,관리자,1등급,20190225,F
1,마포,노인,출장,83,관리자,2등급,20190225,F
1,노원,성인,일반,34,인바디,참가증,20190225,F
1,남구(울산),성인,일반,58,관리자,참가증,20190225,F
7,청주,노인,일반,71,인바디,참가증,20190225,F
2,세종,성인,출장,41,관리자,2등급,20190225,F
13,세종,성인,출장,43,관리자,2등급,20190225,F
4,청주,노인,일반,66,인바디,3등급,20190226,F
9,세종,성인,출장,61,관리자,2등급,20190225,F
1,전주,성인,출장,54,관리자,참가증,20190226,M
17,청주,성인,일반,61,인바디,1등급,20190226,F
2,마포,성인,출장,44,관리자,참가증,20190226,M
8,동구(광주),성인,일반,57,관리자,참가증,20190226,M
1,전주,성인,출장,54,관리자,참가증,20190226,M
1,전주,성인,출장,56,관리자,참가증,20190226,M
3,노원,성인,출장,63,관리자,3등급,20190226,M
3,청주,성인,일반,63,인바디,참가증,20190226,F
5,청주,성인,일반,58,인바디,참가증,20190226,F
22,청주,성인,일반,59,인바디,3등급,20190226,F
4,세종,성인,출장,39,관리자,참가증,20190225,F
3,마포,성인,출장,38,관리자,참가증,20190226,M
1,연수,노인,일반,76,관리자,참가증,20190226,M
4,세종,성인,출장,36,관리자,참가증,20190225,F
2,노원,노인,출장,68,관리자,참가증,20190226,F
2,춘천,성인,일반,64,인바디,3등급,20190226,F
1,연수,노인,일반,73,관리자,참가증,20190226,M
1,마포,성인,출장,20,관리자,참가증,20190226,M
1,사천,성인,일반,31,관리자,2등급,20190226,M
3,노원,성인,출장,63,관리자,참가증,20190226,M
1,제주,성인,일반,23,관리자,참가증,20190226,F
4,춘천,성인,일반,21,관리자,2등급,20190226,F
1,KSPO송파,성인,일반,23,인바디,참가증,20190226,M
3,춘천,성인,일반,24,관리자,참가증,20190226,M
4,세종,성인,출장,59,관리자,2등급,20190226,F
2,KSPO송파,노인,일반,71,관리자,3등급,20190226,M
8,세종,성인,출장,41,관리자,1등급,20190226,F
10,세종,성인,출장,25,관리자,1등급,20190226,F
2,세종,성인,출장,27,관리자,참가증,20190226,F
5,청주,성인,일반,57,인바디,참가증,20190226,F
6,청주,성인,일반,55,인바디,참가증,20190226,F
2,청주,성인,일반,61,인바디,참가증,20190226,F
1,세종,청소년,출장,13,관리자,3등급,20190226,F
1,전주,성인,출장,54,관리자,참가증,20190226,F
1,전주,성인,출장,53,관리자,참가증,20190227,M
1,순천,노인,일반,72,인바디,참가증,20190227,F
1,전주,성인,출장,49,관리자,참가증,20190227,M
3,노원,노인,일반,71,관리자,3등급,20190227,M
1,전주,성인,출장,56,관리자,참가증,20190227,M
1,전주,성인,출장,53,관리자,3등급,20190227,M
6,세종,노인,출장,68,관리자,2등급,20190225,M
